<<<<<<< HEAD
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +105,You are the Expense Approver for this record. Please Update the 'Status' and Save,あなたはこのレコードの経費承認者です。「ステータス」を更新し保存してください。
DocType: Serial No,Creation Document No,作成ドキュメントNo
DocType: Issue,Issue,課題
apps/erpnext/erpnext/config/stock.py +136,"Attributes for Item Variants. e.g Size, Color etc.",アイテム派生の属性。例）サイズ、色など
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order_calendar.js +30,WIP Warehouse,作業中倉庫
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +204,Serial No {0} is under maintenance contract upto {1},シリアル番号{0}は {1}まで保守契約下にあります
DocType: BOM Operation,Operation,作業
DocType: Lead,Organization Name,組織名
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +385,POS Setting required to make POS Entry,POSエントリを作成するにはPOS設定が必要です
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +61,Item must be added using 'Get Items from Purchase Receipts' button,アイテムは、ボタン「領収書からアイテムの取得」を使用して追加する必要があります
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +126,Sales Expenses,販売費
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +159,Standard Buying,標準購入
DocType: GL Entry,Against,に対して
DocType: Item,Default Selling Cost Center,デフォルト販売コストセンター
DocType: Sales Partner,Implementation Partner,導入パートナー
DocType: Purchase Invoice,Contact Info,連絡先情報
DocType: Packing Slip,Net Weight UOM,正味重量単位
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +477,Make Purchase Receipt,領収書を作成
DocType: Item,Default Supplier,デフォルトサプライヤー
DocType: Shipping Rule Condition,Shipping Rule Condition,出荷ルール条件
DocType: Features Setup,Miscelleneous,その他
DocType: Holiday List,Get Weekly Off Dates,週の休日を取得する
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +30,End Date can not be less than Start Date,終了日は開始日より前にすることはできません
DocType: Sales Person,Select company name first.,はじめに会社名を選択してください
DocType: Sales BOM Item,Sales BOM Item,販売部品表アイテム
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +87,Dr,借方
apps/erpnext/erpnext/stock/doctype/item/item.py +317,"Item must be a purchase item, as it is present in one or many Active BOMs",アイテムが1つまたは複数のアクティブな部品表に存在しているため、仕入アイテムとしなければなりません
apps/erpnext/erpnext/config/buying.py +23,Quotations received from Suppliers.,サプライヤーから受け取った見積。
DocType: Journal Entry Account,Against Purchase Invoice,対仕入請求書
apps/erpnext/erpnext/controllers/selling_controller.py +21,To {0} | {1} {2},{0} | {1} {2}
DocType: Time Log Batch,updated via Time Logs,時間ログ経由で更新
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +40,Average Age,平均年齢
apps/erpnext/erpnext/templates/includes/cart.js +59,Go ahead and add something to your cart.,次に進んでショッピングカートに何かを追加しましょう
DocType: Opportunity,Your sales person who will contact the customer in future,顧客を訪問する営業担当者
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +537,List a few of your suppliers. They could be organizations or individuals.,サプライヤーの一部を一覧表示します。彼らは、組織や個人である可能性があります。
DocType: Supplier,Default Currency,デフォルトの通貨
DocType: Contact,Enter designation of this Contact,この連絡先の肩書を入力してください
DocType: Contact Us Settings,Address,住所
DocType: Expense Claim,From Employee,社員から
apps/erpnext/erpnext/accounts/utils.py +39,{0} {1} not in any Fiscal Year. For more details check {2}.,{0} {1}は会計年度内に存在しません。詳細については{2}を確認してください。
apps/erpnext/erpnext/controllers/accounts_controller.py +269,Warning: System will not check overbilling since amount for Item {0} in {1} is zero,警告：{1}のアイテム{0} がゼロのため、システムは超過請求をチェックしません
DocType: Journal Entry,Make Difference Entry,差違エントリを作成
DocType: Upload Attendance,Attendance From Date,出勤開始日
DocType: Appraisal Template Goal,Key Performance Area,重要実行分野
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +53,Transportation,輸送
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +393,{0} {1} must be submitted,{0} {1}は提出しなければなりません
DocType: SMS Center,Total Characters,文字数合計
apps/erpnext/erpnext/controllers/buying_controller.py +140,Please select BOM in BOM field for Item {0},アイテム{0}の部品表フィールドで部品表を選択してください
DocType: C-Form Invoice Detail,C-Form Invoice Detail,C-フォーム請求書の詳細
DocType: Payment Reconciliation Invoice,Payment Reconciliation Invoice,支払照合 請求
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +32,Contribution %,貢献％
DocType: Item,website page link,ウェブサイトのページリンク
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +191,Let's prepare the system for first use.,システムを準備して使い始めましょう
DocType: Company,Company registration numbers for your reference. Tax numbers etc.,参照用の会社登録番号（例：税番号など）
DocType: Sales Partner,Distributor,販売代理店
DocType: Shopping Cart Shipping Rule,Shopping Cart Shipping Rule,ショッピングカート出荷ルール
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +195,Production Order {0} must be cancelled before cancelling this Sales Order,受注キャンセルには製造指示{0}のキャンセルをしなければなりません
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +53,Budget cannot be set for Group Cost Centers,グループコストセンターに予算を設定することはできません
,Ordered Items To Be Billed,支払予定注文済アイテム
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +21,Select Time Logs and Submit to create a new Sales Invoice.,タイムログを選択し、新しい請求書を作成し提出してください。
DocType: Global Defaults,Global Defaults,共通デフォルト設定
DocType: Salary Slip,Deductions,控除
DocType: Purchase Invoice,Start date of current invoice's period,請求期限の開始日
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +23,This Time Log Batch has been billed.,この時間ログバッチは請求済みです
apps/erpnext/erpnext/crm/doctype/lead/lead.js +32,Create Opportunity,機会作成
DocType: Salary Slip,Leave Without Pay,無給休暇
DocType: Supplier,Communications,コミュニケーション
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +275,Capacity Planning Error,キャパシティプランニングのエラー
DocType: Lead,Consultant,コンサルタント
DocType: Salary Slip,Earnings,収益
DocType: Sales Invoice Advance,Sales Invoice Advance,前払金
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +404,Nothing to request,要求するものがありません
apps/erpnext/erpnext/projects/doctype/task/task.py +37,'Actual Start Date' can not be greater than 'Actual End Date',「実際の開始日」は、「実際の終了日」より後にすることはできません
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +70,Management,マネジメント
apps/erpnext/erpnext/config/projects.py +33,Types of activities for Time Sheets,タイムシート用活動タイプ
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +13,Investment casting,インベストメント鋳造
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +45,Either debit or credit amount is required for {0},{0}には借方計・貸方計のどちらかが必要です
DocType: Item Attribute Value,"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""",これは派生のアイテムコードに追加されます。あなたの略称が「SM」であり、アイテムコードが「T-SHIRT」である場合は、派生のアイテムコードは、「T-SHIRT-SM」になります
DocType: Salary Slip,Net Pay (in words) will be visible once you save the Salary Slip.,給与伝票を保存すると給与が表示されます。
apps/frappe/frappe/core/doctype/user/user_list.js +12,Active,アクティブ
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +149,Blue,青
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +120,Further nodes can be only created under 'Group' type nodes,これ以上のノードは「グループ」タイプのノードの下にのみ作成することができます
DocType: Item,UOMs,数量単位
apps/erpnext/erpnext/stock/utils.py +167,{0} valid serial nos for Item {1},アイテム {1} の有効なシリアル番号 {0} 
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +58,Item Code cannot be changed for Serial No.,アイテムコードはシリアル番号に付け替えることができません
DocType: Purchase Order Item,UOM Conversion Factor,数量単位の変換係数
DocType: Stock Settings,Default Item Group,デフォルトアイテムグループ
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +155,Laminated object manufacturing,被ラミネート体の製造
apps/erpnext/erpnext/config/buying.py +13,Supplier database.,サプライヤーデータベース
DocType: Account,Balance Sheet,貸借対照表
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +596,Cost Center For Item with Item Code ',アイテムコードのあるアイテムのためのコストセンター
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +44,Stretch forming,成形ストレッチ
DocType: Opportunity,Your sales person will get a reminder on this date to contact the customer,営業担当者には、顧客訪問日にリマインドが表示されます。
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +203,"Further accounts can be made under Groups, but entries can be made against non-Groups",アカウントはさらにグループの下に作成できますが、エントリは非グループに対して作成できます
apps/erpnext/erpnext/config/hr.py +125,Tax and other salary deductions.,税その他給与控除
DocType: Lead,Lead,リード
DocType: Email Digest,Payables,買掛金
DocType: Account,Warehouse,倉庫
,Purchase Order Items To Be Billed,支払予定発注アイテム
DocType: Purchase Invoice Item,Net Rate,ネットレート
DocType: Backup Manager,Database Folder ID,データベースフォルダID
DocType: Purchase Invoice Item,Purchase Invoice Item,仕入請求アイテム
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +50,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,選択された領収書のために在庫元帳エントリと総勘定元帳エントリが再投稿されます
DocType: Holiday,Holiday,休日
DocType: Event,Saturday,土曜日 
DocType: Leave Control Panel,Leave blank if considered for all branches,全支店が対象の場合は空白のままにします
,Daily Time Log Summary,日次時間ログの概要
DocType: DocField,Label,ラベル
DocType: Payment Reconciliation,Unreconciled Payment Details,未照合支払いの詳細
DocType: Global Defaults,Current Fiscal Year,現在の会計年度
DocType: Global Defaults,Disable Rounded Total,合計の四捨五入を無効にする
DocType: Lead,Call,電話
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +356,'Entries' cannot be empty,「エントリ」は空にできません
apps/erpnext/erpnext/utilities/transaction_base.py +72,Duplicate row {0} with same {1},行{0}は{1}と重複しています
,Trial Balance,試算表
sites/assets/js/erpnext.min.js +2,"Grid ""","グリッド """
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +145,Please select prefix first,接頭辞を選択してください
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +133,Research,リサーチ
DocType: Maintenance Visit Purpose,Work Done,作業完了
DocType: Employee,User ID,ユーザー ID
DocType: Communication,Sent,送信済
apps/erpnext/erpnext/accounts/doctype/account/account.js +57,View Ledger,"元帳の表示
"
DocType: Cost Center,Lft,左
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +41,Earliest,最初
apps/erpnext/erpnext/stock/doctype/item/item.py +387,"An Item Group exists with same name, please change the item name or rename the item group",同名のアイテムグループが存在しますので、アイテム名を変えるか、アイテムグループ名を変更してください
DocType: Sales Order,Delivery Status,納品ステータス
DocType: Production Order,Manufacture against Sales Order,受注に対する製造
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +443,Rest Of The World,その他の地域
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +72,The Item {0} cannot have Batch,アイテム{0}はバッチを持てません
,Budget Variance Report,予算差異レポート
DocType: Salary Slip,Gross Pay,給与総額
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +186,Dividends Paid,配当金支払額
DocType: Stock Reconciliation,Difference Amount,差額
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +192,Retained Earnings,留保所得
DocType: Purchase Order,Required raw materials issued to the supplier for producing a sub - contracted item.,下請けされたアイテムを製造するサプライヤー宛に原材料が必要です。
DocType: BOM Item,Item Description,アイテム説明
DocType: Payment Tool,Payment Mode,支払いモード
DocType: Purchase Invoice,Is Recurring,繰り返し
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +153,Direct metal laser sintering,直接金属レーザ焼結
DocType: Purchase Order,Supplied Items,サプライヤー供給アイテム
DocType: Production Order,Qty To Manufacture,製造数
DocType: Buying Settings,Maintain same rate throughout purchase cycle,仕入サイクル全体で同じレートを維持
DocType: Opportunity Item,Opportunity Item,機会アイテム
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +61,Temporary Opening,仮勘定期首
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +40,Cryorolling,Cryorolling
,Employee Leave Balance,従業員の残休暇数
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +101,Balance for Account {0} must always be {1},アカウントの残高は{0}は常に{1}でなければなりません
DocType: Sales Invoice,More Info,詳細情報
DocType: Address,Address Type,住所タイプ
DocType: Purchase Receipt,Rejected Warehouse,拒否された倉庫
DocType: GL Entry,Against Voucher,対伝票
DocType: Item,Default Buying Cost Center,デフォルト購入コストセンター
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +42,Item {0} must be Sales Item,アイテム{0}は販売アイテムでなければなりません
,Accounts Payable Summary,買掛金の概要
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +159,Not authorized to edit frozen Account {0},凍結されたアカウント{0}を編集する権限がありません
DocType: Journal Entry,Get Outstanding Invoices,未払いの請求を取得
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +55,Sales Order {0} is not valid,受注{0}は有効ではありません
DocType: Email Digest,New Stock Entries,新しい在庫エントリー
apps/erpnext/erpnext/setup/doctype/company/company.py +161,"Sorry, companies cannot be merged",企業はマージできません
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +140,Small,S
DocType: Employee,Employee Number,従業員番号
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +65,Case No(s) already in use. Try from Case No {0},ケース番号が既に使用されています。ケース番号 {0} から試してみてください
DocType: Material Request,% Completed,% 完了
,Invoiced Amount (Exculsive Tax),請求額（外税）
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +59,Account head {0} created,勘定科目{0}を作成しました
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +148,Green,グリーン
DocType: Sales Order Item,Discount(%),割引（％）
apps/erpnext/erpnext/selling/report/territory_target_variance_item_group_wise/territory_target_variance_item_group_wise.py +57,Total Achieved,達成計
DocType: Employee,Place of Issue,発生場所
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +54,Contract,契約書
DocType: Report,Disabled,無効
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +523,UOM coversion factor required for UOM: {0} in Item: {1},アイテム{1}の{0}には数量単位変換係数が必要です
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +83,Indirect Expenses,間接経費
apps/erpnext/erpnext/controllers/selling_controller.py +171,Row {0}: Qty is mandatory,行{0}：数量は必須です
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +7,Agriculture,農業
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +559,Your Products or Services,あなたの製品またはサービス
DocType: Mode of Payment,Mode of Payment,支払方法
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +31,This is a root item group and cannot be edited.,これは、ルートアイテムグループであり、編集することはできません。
DocType: Purchase Invoice Item,Purchase Order,発注
DocType: Warehouse,Warehouse Contact Info,倉庫連絡先情報
sites/assets/js/form.min.js +180,Name is required,名前が必要です
DocType: Purchase Invoice,Recurring Type,繰り返しタイプ
DocType: Address,City/Town,市町村
DocType: Serial No,Serial No Details,シリアル番号詳細
DocType: Purchase Invoice Item,Item Tax Rate,アイテムごとの税率
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +132,"For {0}, only credit accounts can be linked against another debit entry",{0}には、別の借方エントリに対する貸方勘定のみリンクすることができます
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +428,Delivery Note {0} is not submitted,納品書{0}は提出されていません
apps/erpnext/erpnext/stock/get_item_details.py +137,Item {0} must be a Sub-contracted Item,アイテム{0}は下請けアイテムでなければなりません
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +41,Capital Equipments,資本設備
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +31,"Pricing Rule is first selected based on 'Apply On' field, which can be Item, Item Group or Brand.",価格設定ルールは、「適用」フィールドに基づき、アイテム、アイテムグループ、ブランドとすることができます。
DocType: Hub Settings,Seller Website,販売者のウェブサイト
apps/erpnext/erpnext/controllers/selling_controller.py +148,Total allocated percentage for sales team should be 100,営業チームの割当率の合計は100でなければなりません
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +103,Production Order status is {0},製造指示のステータスは{0}です
DocType: Appraisal Goal,Goal,目標
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +572,For Supplier,サプライヤー用
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,アカウントタイプを設定すると、取引内で選択できるようになります
DocType: Purchase Invoice,Grand Total (Company Currency),総合計（会社通貨）
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Total Outgoing,出費総額
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +42,"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""",「値へ」を0か空にする送料ルール条件しかありません
DocType: DocType,Transaction,取引
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +46,Note: This Cost Center is a Group. Cannot make accounting entries against groups.,注：このコストセンターはグループです。グループに対する会計エントリーを作成することはできません。
apps/erpnext/erpnext/config/projects.py +43,Tools,ツール
DocType: Sales Taxes and Charges Template,Valid For Territories,有効な地域
DocType: Item,Website Item Groups,ウェブサイトのアイテムグループ
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +190,Production order number is mandatory for stock entry purpose manufacture,在庫エントリー目的の製造には製造指示番号が必須です
DocType: Purchase Invoice,Total (Company Currency),計（会社通貨）
DocType: Applicable Territory,Applicable Territory,適切な地域
apps/erpnext/erpnext/stock/utils.py +162,Serial number {0} entered more than once,シリアル番号{0}は複数回入力されています
DocType: Journal Entry,Journal Entry,仕訳
DocType: Workstation,Workstation Name,作業所名
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +19,Email Digest:,メールダイジェスト：
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +429,BOM {0} does not belong to Item {1},部品表 {0}はアイテム{1}に属していません
DocType: Sales Partner,Target Distribution,ターゲット区分
sites/assets/js/desk.min.js +536,Comments,コメント
DocType: Salary Slip,Bank Account No.,銀行口座番号
DocType: Naming Series,This is the number of the last created transaction with this prefix,この接頭辞が付いた最新の取引番号です
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +167,Valuation Rate required for Item {0},アイテム{0}に評価額が必要です
DocType: Quality Inspection Reading,Reading 8,報告要素8
DocType: Sales Partner,Agent,エージェント
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +74,"Total {0} for all items is zero, may you should change 'Distribute Charges Based On'",全てのアイテムの合計{0}がゼロです。「支払按分参照元」を変更してください
DocType: Purchase Invoice,Taxes and Charges Calculation,租税公課計算
DocType: BOM Operation,Workstation,作業所
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +107,Hardware,ハードウェア
DocType: Attendance,HR Manager,人事マネージャー
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +47,Privilege Leave,特別休暇
DocType: Purchase Invoice,Supplier Invoice Date,サプライヤー請求日
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +169,You need to enable Shopping Cart,「ショッピングカート」を有効にしてください
sites/assets/js/form.min.js +197,No Data,データがありません
DocType: Appraisal Template Goal,Appraisal Template Goal,査定テンプレート目標
DocType: Salary Slip,Earning,収益
DocType: Purchase Taxes and Charges,Add or Deduct,増減
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +75,Overlapping conditions found between:,次の条件が重複しています：
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +134,Against Journal Entry {0} is already adjusted against some other voucher,対仕訳{0}はすでにいくつか他の伝票に対して適応されています
DocType: Backup Manager,Files Folder ID,ファイルフォルダのID
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.py +58,Total Order Value,注文価値合計
apps/erpnext/erpnext/stock/doctype/item/item.py +196,Item Variants {0} deleted,アイテム派生{0}を削除しました
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +38,Food,食べ物
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +51,Ageing Range 3,エイジングレンジ３
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +127,You can make a time log only against a submitted production order,時間ログは提出済の製造指示に対してのみ作成できます
DocType: Maintenance Schedule Item,No of Visits,訪問なし
DocType: Cost Center,old_parent,old_parent
apps/erpnext/erpnext/config/support.py +33,"Newsletters to contacts, leads.",連絡先・リードへのニュースレター
apps/erpnext/erpnext/hr/doctype/appraisal_template/appraisal_template.py +21,Sum of points for all goals should be 100. It is {0},全目標のポイントの合計は100でなければなりませんが、{0}になっています
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +368,Operations cannot be left blank.,作業は空白にできません
,Delivered Items To Be Billed,未入金の納品済アイテム
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +61,Warehouse cannot be changed for Serial No.,倉庫は製造番号によって変更することはできません。
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +99,Status updated to {0},ステータスは{0}に更新されました
DocType: DocField,Description,説明
DocType: Authorization Rule,Average Discount,平均割引
DocType: Backup Manager,Backup Manager,バックアップマネージャ
DocType: Letter Head,Is Default,デフォルト
DocType: Address,Utilities,ユーティリティー
DocType: Purchase Invoice Item,Accounting,会計
DocType: Features Setup,Features Setup,機能設定
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.js +13,View Offer Letter,雇用契約書を表示
DocType: Sales BOM,Sales BOM,販売部品表
DocType: Communication,Communication,コミュニケーション
DocType: Item,Is Service Item,サービスアイテム
DocType: Activity Cost,Projects,プロジェクト
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +30,Please select Fiscal Year,会計年度を選択してください
apps/erpnext/erpnext/controllers/buying_controller.py +23,From {0} | {1} {2},{0}から | {1} {2}
DocType: BOM Operation,Operation Description,作業説明
DocType: Item,Will also apply to variants,派生にも適用されます
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +30,Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,年度が保存されると会計年度の開始日と会計年度終了日を変更することはできません。
DocType: Quotation,Shopping Cart,カート
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Avg Daily Outgoing,平均支出
DocType: Pricing Rule,Campaign,キャンペーン
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +29,Approval Status must be 'Approved' or 'Rejected',承認ステータスは「承認」または「拒否」でなければなりません
DocType: Sales Invoice,Sales BOM Help,販売部品表ヘルプ
DocType: Purchase Invoice,Contact Person,担当者
apps/erpnext/erpnext/projects/doctype/task/task.py +34,'Expected Start Date' can not be greater than 'Expected End Date',「開始予定日」は、「終了予定日」より後にすることはできません
DocType: Holiday List,Holidays,休日
DocType: Sales Order Item,Planned Quantity,計画数
DocType: Purchase Invoice Item,Item Tax Amount,アイテムごとの税額
DocType: Supplier Quotation,Get Terms and Conditions,規約を取得
DocType: Leave Control Panel,Leave blank if considered for all designations,全指定を対象にする場合は空白のままにします
apps/erpnext/erpnext/controllers/accounts_controller.py +391,Charge of type 'Actual' in row {0} cannot be included in Item Rate,行{0}の料金タイプ「実費」はアイテムの料金に含めることはできません
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +165,Max: {0},最大：{0}
apps/erpnext/erpnext/projects/report/daily_time_log_summary/daily_time_log_summary.py +16,From Datetime,開始日時
DocType: Email Digest,For Company,会社用
apps/erpnext/erpnext/config/support.py +38,Communication log.,通信ログ。
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +66,Buying Amount,購入金額
DocType: Sales Invoice,Shipping Address Name,配送先住所
apps/erpnext/erpnext/accounts/doctype/account/account.js +50,Chart of Accounts,勘定科目表
DocType: Material Request,Terms and Conditions Content,規約の内容
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +506,cannot be greater than 100,100を超えることはできません
DocType: Purchase Receipt Item,Discount  %,割引％
apps/erpnext/erpnext/stock/doctype/item/item.py +473,Item {0} is not a stock Item,アイテム{0}は在庫アイテムではありません
DocType: Maintenance Visit,Unscheduled,スケジュール解除済
DocType: Employee,Owned,所有済
DocType: Pricing Rule,"Higher the number, higher the priority",大きい数は優先順位が高い
,Purchase Invoice Trends,仕入請求傾向
DocType: Employee,Better Prospects,良い見通し
DocType: Appraisal,Goals,ゴール
DocType: Warranty Claim,Warranty / AMC Status,保証/ 年間保守契約のステータス
,Accounts Browser,アカウントブラウザ
DocType: GL Entry,GL Entry,総勘定元帳エントリー
DocType: HR Settings,Employee Settings,従業員の設定
,Batch-Wise Balance History,バッチごとの残高履歴
DocType: Email Digest,To Do List,やることリスト
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +58,Apprentice,見習
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +94,Negative Quantity is not allowed,マイナスの数量は許可されていません
DocType: Purchase Invoice Item,"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","文字列としてアイテムマスタから取得され、このフィールドに格納されている税詳細テーブル。
租税公課のために使用されます"
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +60,Lancing,穿刺
apps/erpnext/erpnext/hr/doctype/employee/employee.py +147,Employee cannot report to himself.,従業員は自分自身に報告することはできません。
DocType: Account,"If the account is frozen, entries are allowed to restricted users.",会計が凍結されている場合、エントリは限られたユーザーに許可されています。
DocType: Job Opening,"Job profile, qualifications required etc.",必要な業務内容、資格など
DocType: Journal Entry Account,Account Balance,口座残高
DocType: Rename Tool,Type of document to rename.,名前を変更するドキュメント型
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +578,We buy this Item,このアイテムを購入する
DocType: Address,Billing,請求
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +76,Flanging,フランジング
DocType: Bulk Email,Not Sent,送信されていません
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +72,Explosive forming,爆発成形
DocType: Purchase Invoice,Total Taxes and Charges (Company Currency),租税公課合計（報告通貨）
DocType: Shipping Rule,Shipping Account,出荷アカウント
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +41,Scheduled to send to {0} recipients,{0}の受信者に送信するようにスケジュールしました
DocType: Quality Inspection,Readings,報告要素
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +571,Sub Assemblies,組立部品
DocType: Shipping Rule Condition,To Value,値
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +159,Source warehouse is mandatory for row {0},行{0}には出庫元が必須です
DocType: Packing Slip,Packing Slip,梱包伝票
